KP_beg,KP_end,2101.0,2102.0,2103.0,2104.0,2106.0,2107.0,2108.0,2607.0,2109.0,2111.0,2112.0,2003.1,2003.2,2003.3,2003.4,2003.5,2002.1,2002.2
987000.0,987050.0,,,,,,,,,,,,,,,,,0.0,0.0
987050.0,987100.0,,,,,,,,,,,,,,,,,0.0,0.0
987100.0,987150.0,,,,,,,,,,,,,,,,,0.0,0.0
987150.0,987200.0,,,,,,,,,,,,,,,,,0.0,0.0
987200.0,987250.0,,,,,,,,,,,,,,,,,0.0,0.0
987250.0,987300.0,,,,,,,,,,,,,,,,,0.0,0.0
987300.0,987350.0,,,,,,,,,,,,,,,,,0.0,0.0
987350.0,987400.0,,,,,,,,,,,,,,,,,0.0,0.0
987400.0,987450.0,,,,,,,,,,,,,,,,,0.0,0.0
987450.0,987500.0,,,,,,,,,,,,,,,,,0.0,0.0
987500.0,987550.0,,,,,,,,,,,,,,,,,0.0,0.0
987550.0,987600.0,,,,,,,,,,,,,,,,,0.0,0.0
987600.0,987650.0,,,,,,,,,,,,,,,,,0.0,0.0
987650.0,987700.0,,,,,,,,,,,,,,,,,0.0,0.0
987700.0,987750.0,,,,,,,,,,,,,,,,,0.0,0.0
987750.0,987800.0,,,,,,,,,,,,,,,,,0.0,0.0
987800.0,987850.0,,,,,,,,,,,,,,,,,0.0,0.0
987850.0,987900.0,,,,,,,,,,,,,,,,,0.0,0.0
987900.0,987950.0,,,,,,,,,,,,,,,,,0.0,0.0
987950.0,988000.0,,,,,,,,,,,,,,,,,0.0,0.0
988000.0,988050.0,,,,,,,,,,,,,,,,,0.0,0.0
988050.0,988100.0,,,,,,,,,,,,,,,,,0.0,0.0
988100.0,988150.0,,,,,,,,,,,,,,,,,0.0,0.0
988150.0,988200.0,,,,,,,,,,,,,,,,,0.0,0.0
988200.0,988250.0,,,,,,,,,,,,,,,,,0.0,0.0
988250.0,988300.0,,,,,,,,,,,,,,,,,0.0,0.0
988300.0,988350.0,,,,,,,,,,,,,,,,,0.0,0.0
988350.0,988400.0,,,,,,,,,,,,,,,,,0.0,0.0
988400.0,988450.0,,,,,,,,,,,,,,,,,0.0,0.0
988450.0,988500.0,,,,,,,,,,,,,,,,,0.0,0.0
988500.0,988550.0,,,,,,,,,,,,,,,,,0.0,0.0
988550.0,988600.0,,,,,,,,,,,,,,,,,0.0,0.0
988600.0,988650.0,,,,,,,,,,,,,,,,,0.0,0.0
988650.0,988700.0,,,,,,,,,,,,,,,,,0.0,0.0
988700.0,988750.0,,,,,,,,,,,,,,,,,0.0,0.0
988750.0,988800.0,,,,,,,,,,,,,,,,,0.0,0.0
988800.0,988850.0,,,,,,,,,,,,,,,,,0.0,0.0
988850.0,988900.0,,,,,,,,,,,,,,,,,0.0,0.0
988900.0,988950.0,,,,,,,,,,,,,,,,,0.0,0.0
988950.0,989000.0,,,,,,,,,,,,,,,,,0.0,0.0
989000.0,989050.0,,,,,,,,,,,,,,,,,0.0,0.0
989050.0,989100.0,,,,,,,,,,,,,,,,,0.0,0.0
989100.0,989150.0,,,,,,,,,,,,,,,,,0.0,0.0
989150.0,989200.0,,,,,,,,,,,,,,,,,0.0,0.0
989200.0,989250.0,,,,,,,,,,,,,,,,,0.0,0.0
989250.0,989300.0,,,,,,,,,,,,,,,,,0.0,0.0
989300.0,989350.0,,,,,,,,,,,,,,,,,0.0,0.0
989350.0,989400.0,,,,,,,,,,,,,,,,,0.0,0.0
989400.0,989450.0,,,,,,,,,,,,,,,,,0.0,0.0
989450.0,989500.0,,,,,,,,,,,,,,,,,0.0,0.0
989500.0,989550.0,,,,,,,,,,,,,,,,,0.0,0.0
989550.0,989600.0,,,,,,,,,,,,,,,,,0.0,0.0
989600.0,989650.0,,,,,,,,,,,,,,,,,0.0,0.0
989650.0,989700.0,,,,,,,,,,,,,,,,,0.0,0.0
989700.0,989750.0,,,,,,,,,,,,,,,,,0.0,0.0
989750.0,989800.0,,,,,,,,,,,,,,,,,0.0,0.0
989800.0,989850.0,,,,,,,,,,,,,,,,,0.0,0.0
989850.0,989900.0,,,,,,,,,,,,,,,,,0.0,0.0
989900.0,989950.0,,,,,,,,,,,,,,,,,0.0,0.0
989950.0,990000.0,,,,,,,,,,,,,,,,,0.0,0.0
990000.0,990050.0,,,,,,,,,,,,,,,,,0.0,0.0
990050.0,990100.0,,,,,,,,,,,,,,,,,0.0,0.0
990100.0,990150.0,,,,,,,,,,,,,,,,,0.0,0.0
990150.0,990200.0,,,,,,,,,,,,,,,,,0.0,0.0
990200.0,990250.0,,,,,,,,,,,,,,,,,0.0,0.0
990250.0,990273.0,,,,,,,,,,,,,,,,,0.0,0.0
990273.0,990300.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990300.0,990350.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990350.0,990400.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990400.0,990450.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990450.0,990500.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990500.0,990550.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990550.0,990600.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990600.0,990650.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990650.0,990700.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990700.0,990750.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990750.0,990800.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990800.0,990850.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990850.0,990900.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990900.0,990950.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
990950.0,991000.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991000.0,991050.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991050.0,991100.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991100.0,991150.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991150.0,991200.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991200.0,991250.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991250.0,991300.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991300.0,991350.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991350.0,991400.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991400.0,991450.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991450.0,991500.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991500.0,991550.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991550.0,991600.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
991600.0,991650.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991650.0,991700.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991700.0,991750.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991750.0,991800.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991800.0,991850.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991850.0,991900.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991900.0,991950.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
991950.0,992000.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992000.0,992050.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992050.0,992100.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992100.0,992150.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992150.0,992200.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992200.0,992250.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992250.0,992300.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0
992300.0,992350.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992350.0,992400.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992400.0,992450.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992450.0,992500.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992500.0,992550.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992550.0,992600.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992600.0,992650.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992650.0,992700.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992700.0,992750.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0
992750.0,992800.0,,,,,,,,,,,,,,,,,1.0,1.0
992800.0,992850.0,,,,,,,,,,,,,,,,,1.0,1.0
992850.0,992900.0,,,,,,,,,,,,,,,,,1.0,1.0
